number of cameras: 16 ,number of points: 6 ,number of observations: 52, method: GN, initial lambda: 5.000000

camera id = 0, point id = 0, error_u = -3.524782, error_v = 3.400283
camera id = 0, point id = 5, error_u = -0.175981, error_v = 4.567944
camera id = 1, point id = 5, error_u = -4.111680, error_v = -0.629837
camera id = 3, point id = 5, error_u = 3.053060, error_v = 6.606081
camera id = 4, point id = 5, error_u = -1.188010, error_v = -4.382010
camera id = 5, point id = 5, error_u = -1.416717, error_v = 1.619897
camera id = 6, point id = 5, error_u = 4.539973, error_v = -3.279689
camera id = 7, point id = 5, error_u = -5.909689, error_v = 9.632045
camera id = 8, point id = 5, error_u = -0.355827, error_v = -1.885377
camera id = 9, point id = 5, error_u = 16.039795, error_v = -9.600617
camera id = 10, point id = 5, error_u = 3.833560, error_v = -12.589214
camera id = 13, point id = 5, error_u = 0.761734, error_v = 0.351816
camera id = 15, point id = 5, error_u = 0.205899, error_v = -3.142098
initial error = 11339.319739, final error = 7473.006051, error change = 3866.313688
